學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,seg
25,國立臺北科技大學,06131016,資訊與財金管理系,D 日,B 四技,234,11,62,30 臺北市,2 技職,"['管理系', '資訊', '財金']"
25,國立臺北科技大學,06131016,資訊與財金管理系,N 修,B 四技,191,1,37,30 臺北市,2 技職,"['管理系', '資訊', '財金']"
25,國立臺北科技大學,06131016,資訊與財金管理系,D 日,C 二技,2,0,11,30 臺北市,2 技職,"['管理系', '資訊', '財金']"
25,國立臺北科技大學,06131034,資訊工程系博士班,D 日,D 博士,21,0,2,30 臺北市,2 技職,"['資訊', '工程系']"
25,國立臺北科技大學,06131034,資訊工程系碩士班,D 日,M 碩士,188,0,69,30 臺北市,2 技職,"['資訊', '工程系']"
25,國立臺北科技大學,06131034,資訊工程系,D 日,B 四技,245,14,51,30 臺北市,2 技職,"['資訊', '工程系']"
25,國立臺北科技大學,06131034,資訊工程系,D 日,C 二技,3,0,9,30 臺北市,2 技職,"['資訊', '工程系']"
25,國立臺北科技大學,06131075,人工智慧與大數據高階管理雙聯碩士學位學程,N 職,M 碩士,74,0,0,30 臺北市,2 技職,"['人工智慧', '大數據', '高階', '雙聯碩士', '管理']"
25,國立臺北科技大學,07111048,化學工程與生物科技系博士班,D 日,D 博士,40,0,8,30 臺北市,2 技職,"['化學', '生物科技', '工程']"
25,國立臺北科技大學,07111048,化學工程與生物科技系化學工程碩士班,D 日,M 碩士,209,0,90,30 臺北市,2 技職,"['化學', '系化學', '工程', '生物科技']"
25,國立臺北科技大學,07111048,化學工程與生物科技系化學工程碩士在職專班,N 職,M 碩士,31,0,13,30 臺北市,2 技職,"['化學', '系化學', '工程', '生物科技']"
25,國立臺北科技大學,07111048,化學工程與生物科技系,D 日,B 四技,529,30,121,30 臺北市,2 技職,"['化學', '生物科技', '工程']"
25,國立臺北科技大學,07111048,化學工程與生物科技系,D 日,C 二技,1,0,2,30 臺北市,2 技職,"['化學', '生物科技', '工程']"
25,國立臺北科技大學,07111053,分子科學與工程系有機高分子博士班,D 日,D 博士,45,0,5,30 臺北市,2 技職,"['科學', '有機', '工程系', '高分子', '分子']"
25,國立臺北科技大學,07111053,分子科學與工程系有機高分子碩士班,D 日,M 碩士,125,0,54,30 臺北市,2 技職,"['科學', '有機', '工程系', '高分子', '分子']"
25,國立臺北科技大學,07111053,分子科學與工程系有機高分子碩士在職專班,N 職,M 碩士,38,0,12,30 臺北市,2 技職,"['科學', '有機', '工程系', '高分子', '分子']"
25,國立臺北科技大學,07111053,分子科學與工程系,D 日,B 四技,178,14,41,30 臺北市,2 技職,"['科學', '工程系', '分子']"
25,國立臺北科技大學,07112057,材料科學與工程研究所,D 日,D 博士,19,0,0,30 臺北市,2 技職,"['材料科', '學與', '工程']"
25,國立臺北科技大學,07112057,材料科學與工程研究所,D 日,M 碩士,97,8,49,30 臺北市,2 技職,"['材料科', '學與', '工程']"
25,國立臺北科技大學,07112057,材料科學與工程研究所,N 職,M 碩士,30,0,5,30 臺北市,2 技職,"['材料科', '學與', '工程']"
25,國立臺北科技大學,07112058,材料及資源工程系,D 日,B 四技,418,10,97,30 臺北市,2 技職,"['工程系', '材料']"
25,國立臺北科技大學,07112059,資源工程研究所,D 日,D 博士,19,0,3,30 臺北市,2 技職,['工程']
25,國立臺北科技大學,07112059,資源工程研究所,D 日,M 碩士,60,7,20,30 臺北市,2 技職,['工程']
25,國立臺北科技大學,07112059,資源工程研究所,N 職,M 碩士,6,0,1,30 臺北市,2 技職,['工程']
25,國立臺北科技大學,07112067,工程學院_能源與光電材料外國學生專班,D 日,D 博士,37,2,12,30 臺北市,2 技職,"['學院', '光電', '外國學生', '能源', '材料', '工程']"
25,國立臺北科技大學,07121063,環境工程與管理研究所,D 日,D 博士,10,0,6,30 臺北市,2 技職,"['環境', '工程', '管理']"
25,國立臺北科技大學,07121063,環境工程與管理研究所,D 日,M 碩士,73,7,31,30 臺北市,2 技職,"['環境', '工程', '管理']"
25,國立臺北科技大學,07121063,環境工程與管理研究所,N 職,M 碩士,49,0,11,30 臺北市,2 技職,"['環境', '工程', '管理']"
25,國立臺北科技大學,07132068,能源與冷凍空調工程系博士班,D 日,D 博士,28,0,2,30 臺北市,2 技職,"['冷凍', '空調', '工程系', '能源']"
25,國立臺北科技大學,07132068,能源與冷凍空調工程系碩士班,D 日,M 碩士,108,0,61,30 臺北市,2 技職,"['冷凍', '空調', '工程系', '能源']"
